"","activity_type","date","favorite","distance","calories","time","avg_hr","max_hr","aerobic_te","avg_run_cadence","max_run_cadence","avg_pace","best_pace","total_ascent","total_descent","avg_stride_length","avg_vertical_ratio","avg_vertical_oscillation","avg_ground_contact_time","avg_gct_balance","training_stress_score","avg_power","max_power","grit","flow","total_strokes","avg_swolf","avg_stroke_rate","total_reps","total_sets","dive_time","min_temp","surface_interval","decompression","best_lap_time","number_of_laps","max_temp","moving_time","elapsed_time","min_elevation","max_elevation"
"478","Cardio","2020-06-29 12:19:42","false","0.00","154","00:18:25",136,160,"2.3","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:18:25",1,84.2,"00:00:00","00:18:25","703","703"
"479","Running","2020-06-28 13:13:32","false","3.00","372","00:33:31",172,188,"3.8","160","176","11:11","7:44","43","36",0.9,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",89.6,"0:00","No","00:10:41",3,93.2,"00:33:23","00:33:31","648","694"
"480","Cardio","2020-06-27 10:56:58","false","0.00","360","01:33:03",103,132,"0.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","01:33:03",1,87.8,"00:00:00","01:33:03","619","631"
"481","Cardio","2020-06-23 08:40:50","false","0.00","247","00:28:23",144,184,"3.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:28:23",1,86,"00:00:00","00:28:23","595","613"
"482","Cardio","2020-06-21 08:19:28","false","0.00","168","00:20:03",139,177,"2.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:20:03",1,84.2,"00:00:00","00:20:03","499","516"
"483","Cardio","2020-06-20 07:53:26","false","0.00","155","00:20:00",131,176,"2.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:20:00",1,82.4,"00:00:00","00:20:00","526","535"
"484","Cardio","2020-06-18 09:18:12","false","0.00","271","00:32:26",141,181,"2.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:32:26",1,84.2,"00:00:00","00:34:03","528","528"
"485","Cardio","2020-06-16 06:42:45","false","0.00","236","00:26:30",144,177,"2.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:26:30",1,84.2,"00:00:00","00:26:30","511","535"
"486","Cardio","2020-06-12 08:15:24","false","0.00","145","00:30:00",108,128,"0.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:30:00",1,82.4,"00:00:00","00:30:00","490","503"
"487","Cardio","2020-06-10 06:24:17","false","0.00","347","00:35:44",152,179,"3.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:35:44",1,82.4,"00:00:00","00:40:59","491","491"
"488","Cardio","2020-06-08 17:03:44","false","0.00","323","00:38:51",138,177,"2.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:38:51",1,84.2,"00:00:00","00:38:51","512","518"
"489","Running","2020-06-06 07:46:45","false","4.60","526","00:46:54",167,188,"4.0","166","179","10:12","8:20","62","92",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:00:19.4",6,87.8,"00:46:52","00:47:24","478","544"
"490","Running","2020-06-02 07:27:50","false","4.25","446","00:42:03",163,182,"3.5","167","199","9:53","5:12","36","46",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:01.9",26,84.2,"00:41:57","00:42:07","541","579"
"491","Running","2020-05-31 08:00:03","false","10.00","1,144","01:44:18",166,180,"4.3","167","185","10:26","8:49","197","207",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:04:18.3",12,86,"01:44:11","01:44:46","808","890"
"492","Cardio","2020-05-29 07:48:05","false","0.00","173","00:34:00",109,163,"1.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:00",1,84.2,"00:00:00","00:34:00","822","822"
"493","Running","2020-05-28 08:01:14","false","5.32","568","00:51:07",164,187,"3.9","164","181","9:36","7:18","75","85",1.02,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:43.3",9,82.4,"00:51:02","00:52:46","817","957"
"494","Running","2020-05-26 07:42:58","false","4.06","419","00:40:52",160,181,"3.3","163","193","10:03","5:00","56","105",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:02.0",25,80.6,"00:40:47","00:40:53","482","567"
"495","Running","2020-05-24 07:52:48","false","5.03","556","00:52:59",158,175,"3.6","164","175","10:32","8:51","69","79",0.93,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:02:58.7",7,82.4,"00:52:57","00:54:08","524","572"
"496","Running","2020-05-22 07:44:14","false","3.18","349","00:35:52",150,165,"2.8","163","172","11:16","9:31","36","52",0.88,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:02:00.5",4,84.2,"00:35:52","00:36:08","549","593"
"497","Running","2020-05-21 07:53:06","false","5.01","549","00:55:26",153,168,"3.1","164","170","11:04","9:39","95","95",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:05:00",7,82.4,"00:55:24","00:55:33","682","739"
"498","Running","2020-05-19 07:37:28","false","5.01","553","00:55:15",155,171,"3.2","164","175","11:02","9:01","72","69",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:05:00",7,82.4,"00:55:13","00:58:29","573","616"
"499","Walking","2020-05-18 12:12:29","false","2.20","209","00:33:05",99,129,"0.8","97","244","15:03","12:17","49","36",1.11,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:03:14.3",3,91.4,"00:33:01","00:35:07","564","598"
"500","Cardio","2020-05-18 07:54:28","false","0.00","120","00:32:30",94,137,"0.3","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:00",1,84.2,"00:00:00","00:32:30","419","419"
"501","Running","2020-05-17 07:42:41","false","9.00","1,008","01:33:51",161,179,"4.4","168","185","10:26","9:02","115","144",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:17.1",12,78.8,"01:33:46","01:33:52","404","549"
"502","Yoga","2020-05-16 07:57:09","false","0.00","50","00:32:18",70,98,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:00:00",1,86,"00:00:00","00:32:18","--","--"
"503","Cardio","2020-05-15 08:05:15","false","0.00","259","00:32:36",133,175,"2.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:00",1,84.2,"00:00:00","00:32:36","635","635"
"504","Running","2020-05-14 08:10:59","false","5.00","572","00:50:04",170,193,"4.2","169","183","10:01","7:37","79","72",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:03.9",8,80.6,"00:50:01","00:51:19","624","660"
"505","Running","2020-05-12 07:54:45","false","4.12","442","00:40:52",162,188,"3.6","167","197","9:56","5:30","39","52",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:02.3",25,80.6,"00:40:47","00:41:33","381","665"
"506","Cardio","2020-05-11 16:25:42","false","0.00","156","00:30:02",110,147,"0.8","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:00",1,82.4,"00:00:00","00:37:00","381","381"
"507","Running","2020-05-10 08:20:31","false","8.00","855","01:20:02",158,168,"3.9","171","185","10:00","8:17","131","128",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:01.9",12,77,"01:20:00","01:20:10","354","522"
"508","Walking","2020-05-09 17:14:51","false","2.03","190","00:32:16",102,128,"0.7","106","238","15:55","11:25","56","52",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:25.0",3,84.2,"00:32:12","00:32:16","507","539"
"509","Running","2020-05-07 08:48:02","false","4.71","517","00:45:59",162,184,"3.9","171","187","9:46","7:33","82","79",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:58.6",8,78.8,"00:45:56","00:46:02","541","587"
"510","Running","2020-05-06 09:16:11","false","4.01","426","00:37:38",163,178,"3.6","170","185","9:23","7:54","108","108",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:05.8",5,80.6,"00:37:36","00:45:04","108","219"
"511","Cardio","2020-05-05 10:13:33","false","0.00","158","00:18:00",138,176,"2.1","--","--","0.0","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:00",1,80.6,"00:00:00","00:18:00","217","232"
"512","Running","2020-05-05 09:25:27","false","4.12","439","00:40:56",164,188,"3.6","166","202","9:55","4:47","62","66",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:06.1",25,78.8,"00:40:44","00:41:22","189","263"
"513","Cardio","2020-05-03 16:43:25","false","0.00","214","00:34:28",118,174,"2.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:00:00",1,86,"00:00:00","00:34:28","350","350"
"514","Running","2020-05-02 16:20:46","false","5.30","683","01:00:31",172,184,"4.2","161","169","11:25","9:02","105","95",0.88,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:00:30.9",8,95,"01:00:27","01:01:27","253","400"
"515","Running","2020-04-30 07:59:42","false","4.10","432","00:40:00",157,174,"3.4","170","189","9:45","7:23","62","72",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:01:25.2",6,78.8,"00:39:51","00:40:04","253","439"
"516","Running","2020-04-28 06:58:24","false","4.00","420","00:40:52",158,178,"3.3","165","193","10:13","6:43","56","62",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:02.4",25,80.6,"00:40:42","00:40:52","612","640"
"517","Cardio","2020-04-27 09:06:32","false","0.00","113","00:23:16",105,145,"0.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00",1,80.6,"00:00:00","00:23:16","484","484"
"518","Running","2020-04-26 09:40:51","false","3.00","344","00:31:05",161,171,"3.2","166","179","10:21","8:59","43","39",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:01.1",6,82.4,"00:30:58","00:31:06","484","581"
"519","Running","2020-04-25 08:15:06","false","3.15","342","00:31:00",158,179,"3.3","168","181","9:50","8:36","62","75",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:31.3",6,78.8,"00:30:57","00:33:20","554","601"
"520","Walking","2020-04-22 15:38:41","false","1.50","149","00:22:10",122,147,"0.9","111","244","14:45","10:43","62","56",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:07:04.5",2,96.8,"00:22:06","00:22:16","1,705","1,827"
"521","Cardio","2020-04-22 08:16:59","false","0.00","122","00:24:37",105,159,"1.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00",1,84.2,"00:00:00","00:24:37","1,827","1,844"
"522","Running","2020-04-21 10:58:45","false","2.70","309","00:30:06",152,169,"2.9","161","170","11:08","9:33","131","125",0.9,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:05.5",5,84.2,"00:30:04","00:30:07","1,777","1,885"
"523","Cardio","2020-04-20 08:56:45","false","0.00","71","00:35:31",74,125,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:00",1,82.4,"00:00:00","00:35:33","1,776","1,776"
"524","Running","2020-04-18 13:39:50","false","2.15","219","00:21:41",144,173,"2.7","160","175","10:06","7:13","62","79",0.99,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:05:00",3,80.6,"00:21:34","00:23:27","1,684","1,838"
"525","Running","2020-04-16 14:30:33","false","3.75","412","00:39:14",159,179,"3.2","159","199","10:28","4:57","105","89",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:01.7",22,89.6,"00:39:06","00:41:18","1,773","1,847"
"526","Cardio","2020-04-15 08:46:17","false","0.00","182","00:25:05",126,161,"1.8","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:00",1,80.6,"00:00:00","00:25:05","1,832","1,850"
"527","Cardio","2020-04-14 08:30:50","false","0.00","197","00:25:05",130,180,"2.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:00",1,80.6,"00:00:00","00:25:05","1,826","1,839"
"528","Running","2020-04-13 08:38:11","false","0.93","103","00:09:25.2",152,164,"2.1","169","177","10:05","9:33","39","20",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:00:01.8",2,80.6,"00:09:23","00:09:25.8","1,768","1,799"
"529","Running","2020-04-13 08:24:34","false","1.02","98","00:09:00",157,176,"2.1","173","189","8:49","6:55","10","59",1.05,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:02:00",3,80.6,"00:08:59","00:09:00","1,770","1,833"
"530","Running","2020-04-12 08:51:16","false","3.20","319","00:38:24",134,147,"2.0","162","173","12:00","8:17","56","95",0.83,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:03:24.0",4,80.6,"00:38:12","00:40:20","1,593","1,738"
"531","Running","2020-04-11 08:17:30","false","6.22","684","00:57:58",167,187,"4.4","171","187","9:19","7:29","135","194",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:01.3",8,80.6,"00:57:52","00:57:59","1,678","1,813"
"532","Cardio","2020-04-09 08:24:23","false","0.00","200","00:24:00",133,168,"2.3","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:00",1,80.6,"00:00:00","00:24:05","1,736","1,748"
"533","Cardio","2020-04-08 09:04:04","false","0.00","250","00:33:28",131,165,"2.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00",1,80.6,"00:00:00","00:33:28","1,804","1,804"
"534","Cardio","2020-04-07 08:22:12","false","0.00","200","00:32:23",116,155,"1.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:00",1,82.4,"00:00:00","00:32:23","1,804","1,826"
"535","Yoga","2020-04-06 15:16:04","false","0.00","36","00:10:26",89,111,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:00:00",1,84.2,"00:00:00","00:10:26","--","--"
"536","Running","2020-04-06 08:03:37","false","3.27","355","00:34:22",150,169,"3.0","160","180","10:32","8:23","118","112",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",66.2,"0:00","No","00:00:10.2",6,80.6,"00:34:16","00:34:24","1,820","1,890"
"537","Yoga","2020-04-05 08:40:20","false","0.00","76","00:21:29",92,109,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00",1,80.6,"00:00:00","00:21:29","--","--"
"538","Running","2020-04-05 07:58:18","false","3.00","317","00:29:51",159,176,"3.0","167","197","9:57","5:48","62","102",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:01.6",20,78.8,"00:29:47","00:30:00","1,833","1,922"
"539","Running","2020-04-04 10:15:12","false","3.16","334","00:30:43",156,173,"3.2","164","181","9:44","7:06","89","72",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:20.0",7,80.6,"00:30:38","00:32:37","1,741","1,827"
"540","Cardio","2020-04-03 10:04:43","false","0.00","304","00:35:49",137,172,"2.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:00",1,82.4,"00:00:00","00:37:07","3,238","3,249"
"541","Cardio","2020-04-02 10:52:17","false","0.00","240","00:38:25",119,154,"1.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00",1,80.6,"00:00:00","00:42:09","3,227","3,227"
"542","Running","2020-04-01 09:26:51","false","3.21","343","00:31:30",162,182,"3.2","167","204","9:49","5:19","115","115",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:02.9",20,82.4,"00:31:24","00:32:00","3,046","3,287"
"543","Running","2020-03-29 12:52:06","false","4.24","443","00:41:14",157,176,"3.3","164","227","9:43","7:53","161","164",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:01:33.4",6,77,"00:41:11","00:45:08","2,949","3,139"
"544","Running","2020-03-28 13:15:37","false","3.61","382","00:35:00",157,178,"3.3","167","239","9:42","7:22","141","128",0.99,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:01:50.6",6,80.6,"00:34:57","00:36:06","2,873","2,983"
"545","Walking","2020-03-26 13:39:13","false","2.00","191","00:30:15",96,106,"0.7","107","249","15:06","11:47","95","72",0.99,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:02.7",3,80.6,"00:30:06","00:30:15","2,849","2,946"
"546","Yoga","2020-03-25 18:31:23","false","0.00","33","00:17:20",72,108,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:00",1,80.6,"00:00:00","00:17:20","--","--"
"547","Running","2020-03-25 13:57:27","false","4.01","437","00:39:44",158,174,"3.4","166","191","9:55","7:53","151","131",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:02.7",5,80.6,"00:39:43","00:39:44","2,780","2,991"
"548","Running","2020-03-24 14:07:08","false","2.79","288","00:27:34",158,176,"3.0","164","205","9:52","5:36","125","121",0.99,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:02.3",19,80.6,"00:27:31","00:27:58","2,740","2,861"
"549","Running","2020-03-22 12:53:16","false","7.10","746","01:11:47",156,176,"3.3","165","201","10:07","7:58","240","177",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:44.0",10,82.4,"01:11:36","01:18:58","2,633","2,874"
"550","Running","2020-03-21 09:20:42","false","3.38","349","00:35:01",148,175,"3.0","165","183","10:23","7:21","112","128",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",64.4,"0:00","No","00:00:01.3",6,82.4,"00:35:00","00:35:31","2,606","2,700"
"551","Running","2020-03-17 14:51:23","false","3.85","402","00:39:12",161,180,"3.2","166","199","10:11","6:09","89","82",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:01.8",32,78.8,"00:38:58","00:39:23","2,588","2,663"
"552","Running","2020-03-16 10:33:16","false","5.56","600","00:54:42",160,177,"3.7","169","187","9:50","7:59","144","141",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:04:49.5",6,78.8,"00:54:39","00:55:01","2,548","2,632"
"553","Hiking","2020-03-15 15:03:14","false","3.77","453","01:37:24",104,143,"0.9","77","157","25:49","16:55","738","715",0.81,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",62.6,"0:00","No","00:00:00",1,84.2,"01:29:54","01:39:21","5,090","5,547"
"554","Running","2020-03-14 12:27:55","false","4.08","431","00:40:04",157,182,"3.4","167","187","9:50","7:22","112","128",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:04.0",7,80.6,"00:40:03","00:40:42","2,545","2,713"
"555","Running","2020-03-13 14:07:36","false","1.66","170","00:15:32",159,173,"2.6","170","194","9:20","7:21","46","39",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:05:28.7",2,77,"00:15:25","00:16:06","2,709","2,751"
"556","Running","2020-03-09 13:09:55","false","4.31","439","00:43:48",158,177,"3.2","168","199","10:10","7:03","108","131",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:20",30,80.6,"00:43:34","00:46:34","2,646","2,790"
"557","Running","2020-03-07 11:01:46","false","5.08","519","00:50:00",156,173,"3.4","177","189","9:50","8:11","141","128",0.93,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",66.2,"0:00","No","00:00:10.2",8,77,"00:49:57","00:50:41","1,106","1,196"
"558","Running","2020-03-06 12:22:37","false","5.50","546","00:54:00",158,175,"3.6","171","187","9:49","8:26","161","135",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:00:08.2",9,80.6,"00:53:59","00:55:07","1,071","1,152"
"559","Treadmill Running","2020-03-05 16:25:50","false","3.15","311","00:29:12",165,184,"3.3","181","191","9:16","8:26","--","--",0.91,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:09:05.1",3,80.6,"00:29:11","00:29:12","--","--"
"560","Treadmill Running","2020-03-02 11:53:24","false","4.78","481","00:50:00",146,162,"2.8","173","189","10:27","9:27","--","--",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:05:00",6,80.6,"00:49:59","00:52:43","--","--"
"561","Running","2020-03-01 13:14:56","false","6.50","751","01:07:13",162,177,"4.1","169","185","10:20","8:38","141","115",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:07.3",9,82.4,"01:07:05","01:07:53","878","1,157"
"562","Running","2020-02-29 13:49:30","false","0.10","8","00:00:53.3",175,182,"0.3","143","180","8:51","7:53","--","3",1.27,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:00",1,82.4,"00:00:53.3","00:00:58.7","841","850"
"563","Running","2020-02-29 12:58:33","false","5.01","579","00:49:36",169,184,"4.1","169","185","9:55","7:53","105","59",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:58.7",8,84.2,"00:49:26","00:50:16","648","872"
"564","Strength Training","2020-02-28 14:51:11","false","0.00","124","00:11:49",160,183,"2.3","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,129,"6","0:00",77,"0:00","No","00:00:00",1,78.8,"00:06:08.8","00:11:50","--","--"
"565","Treadmill Running","2020-02-28 14:16:42","false","3.17","338","00:29:50",163,183,"3.4","172","185","9:24","8:04","--","--",1.08,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:03:53.3",4,78.8,"00:29:44","00:29:50","--","--"
"566","Running","2020-02-26 16:31:25","false","4.00","450","00:41:07",161,178,"3.5","170","179","10:16","7:28","95","98",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",60.8,"0:00","No","00:00:01.7",5,80.6,"00:40:54","00:42:24","575","642"
"567","Running","2020-02-24 13:30:49","false","4.03","445","00:41:20",165,183,"3.5","166","204","10:15","5:09","92","82",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:03.2",26,80.6,"00:41:12","00:42:13","606","659"
"568","Running","2020-02-23 07:35:24","false","3.73","421","00:40:11",155,167,"3.2","169","179","10:46","9:22","79","95",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",62.6,"0:00","No","00:05:00",5,77,"00:40:08","00:40:59","556","623"
"569","Treadmill Running","2020-02-22 08:44:35","false","3.70","385","00:35:01",163,188,"3.5","173","195","9:28","6:22","--","--",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:00.8",6,78.8,"00:34:53","00:35:05","--","--"
"570","Treadmill Running","2020-02-21 16:32:04","false","3.01","314","00:30:09",154,170,"3.1","171","181","10:01","9:04","--","--",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:04.8",4,78.8,"00:29:44","00:30:23","--","--"
"571","Treadmill Running","2020-02-19 15:30:51","false","3.11","327","00:30:41",157,181,"3.2","174","193","9:52","8:32","--","--",0.93,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:47.5",4,78.8,"00:30:38","00:30:41","--","--"
"572","Running","2020-02-17 15:26:30","false","2.98","320","00:30:56",163,182,"3.2","165","191","10:23","6:09","62","59",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:00:04.2",24,84.2,"00:30:45","00:31:44","493","589"
"573","Treadmill Running","2020-02-16 09:13:23","false","0.99","95","00:08:16.8",169,184,"2.3","186","195","8:22","6:42","--","--",1.03,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:00",1,77,"00:08:12","00:08:16.8","--","--"
"574","Treadmill Running","2020-02-16 08:26:34","false","4.00","423","00:39:15",160,171,"3.5","173","181","9:49","9:35","--","--",0.87,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:07:21.8",4,77,"00:39:11","00:39:15","--","--"
"575","Trail Running","2020-02-15 08:12:20","false","4.47","517","00:48:09",160,180,"3.7","168","187","10:47","8:43","151","187",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",55.4,"0:00","No","00:03:09.3",6,71.6,"00:48:05","00:49:00","374","413"
